Address_street, Тургенева – четная с № 322 по 418 нечетная с № 319 по 405
Address_street, Чехова – четная с № 342 по 370 нечетная с № 317 по 415
Address_street,
Precinct_number,1855
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 97», ул. Кирова, 327 
Address_street, 1-я Инская – нечетная с № 3 по 11
Address_street, III Интернационала – четная с № 276 по 280
Address_street, 9-го Ноября – четная с № 188 по 224
Address_street, Алтайская – четная с № 10/1 по 20 нечетная с № 13 по 39
Address_street, Декабристов – четная с № 138 по 176 нечетная с № 209 по 239
Address_street, Дунайская – четная с № 4 по 54
Address_street, Кирова – четная с № 242 по 272 нечетная с № 283 по 327
Address_street, Ленинградская – четная с № 266 по 298 с № 310 по 318
Address_street, Ленинградская – четная с № 266 по 298 нечетная с № 237 по 307
Address_street, Лобова – нечетная с № 5 по 11
Address_street, Московская – четная с № 284 по 308а нечетная с № 287 по 317/1
Address_street, Нижегородская – нечетная с № 197 по 199
Address_street, Садовая – четная с № 206 по 208 нечетная с № 247 по 271
Address_street, Толстого – четная с № 254 по 318 нечетная с № 315 по 381
Address_street, Чехова – четная с № 280 по 340
Address_street, Якушева – четная с № 262 по 270
Precinct_number,1856
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 97», ул. Кирова, 327 
Address_street, Воскова
Address_street, Кирова – четная с № 292 по 318 нечетная с № 331 по 359
Address_street, Кузбасская
Address_street, Ленинградская – четная с № 340 по 366 нечетная с № 345 по 387
Address_street, Лобова – четная с № 6 по 54
Address_street, Нижегородская – нечетная с № 207 по 249
Address_street, Переселенческая
Address_street, Правый Берег Плющихи
Address_street, Сестрорецкая
Address_street, Толстого – четная с № 354 по 386 нечетная с № 419 по 455
Address_street, Чехова – четная с № 374 по 428/1 нечетная с № 429 по 473
Address_street, Ярославского
Address_street, Яснополянская
Address_street,
Address_place, ОТ «Почетный ветеран»
Address_place, СТ «Цветущая Плющиха»
Address_place, СТ «Угольщик»
Address_place, СТ «Культура»
Precinct_number,1857
Precinct_place, МБОУ города Новосибирска «Новосибирский городской педагогический лицей имени А. С. Пушкина», ул. Декабристов, 86 
Address_street, III Интернационала – четная с № 220 по 272 нечетная с № 155 по 273
Address_street, III Интернационала – четная с № 220 по 272 281
Address_street, 9-го Ноября – четная с № 120 по 184 нечетная с № 201 по 265
Address_street, Автогенная – нечетная с № 9 по 35
Address_street, Грибоедова – четная № 32 32/3
Address_street, Грибоедова – четная № 32 34
Address_street, Грибоедова – четная № 32 с № 38 по 58
Address_street, Дунайская – нечетная с № 3 по 15
Address_street, Кирова – четная с № 168 по 240
Address_street, Коммунстроевская – нечетная с № 53 по 67
Address_street, Нижегородская – четная с № 156 по 266 нечетная с № 117 по 193
Address_street, Садовая – четная с № 130 по 192 нечетная с № 153 по 231
Precinct_number,1858
Precinct_place, МБОУ города Новосибирска «Новосибирский городской педагогический лицей имени А. С. Пушкина», ул. Декабристов, 86 
Address_street, Автогенная – четная с № 2 по 8 нечетная с № 1 по 7
Address_street, Грибоедова № 8
Address_street, Грибоедова 32/1
Address_street, Грибоедова 32/2
Address_street, Декабристов – четная с № 82 по 134 нечетная с № 111по 207
Address_street, Зыряновская – нечетная с № 129 по 143
Address_street, Коммунстроевская – четная с № 2 по 40 нечетная с № 1 по 47/2
Address_street, Якушева – четная с № 148 по 256а нечетная с № 53 по 119
Address_street,
Address_side, Лог Декабристов
Precinct_number,1859
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 19», ул. Бориса Богаткова, 46 
Precinct_number,1860
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 19», ул. Бориса Богаткова, 46 
Address_street, Бориса Богаткова – четная с № 24 по 26 нечетная с № 13 по 23
Address_street, Восход № 14
Address_street, Восход 18
Address_street, Восход 20/1
Address_street, Гурьевская – четная с № 24 по 36 нечетная с № 11 по 35
Address_street, Добролюбова № 31
Address_street, Добролюбова 33
Address_street, Добролюбова 43
Address_street, Зыряновская – четная с № 34 по 68 нечетная № 61
Address_street, Зыряновская – четная с № 34 по 68 с № 73 по 121
Address_street, Инская – четная с № 64 по 126 нечетная с № 91 по 143
Address_street, Якушева – четная с № 114 по 126 нечетная № 39
Precinct_number,1861
Precinct_place, ФГБОУ ВО «Сибирский государственный университет телекоммуникаций и информатики», ул. Кирова, 86 
Address_street, Гурьевская 42
Address_street, Добролюбова 69
Address_street, Кирова № 108
Address_street, Кирова 108/1
Address_street, Нижегородская № 23
Address_street, Нижегородская 27
Address_street, Нижегородская 29
Address_street, Садовая – нечетная с № 67 по 81
Precinct_number,1862
Precinct_place, филиал МБОУ города Новосибирска «Средняя общеобразовательная школа № 167», ул. Панфиловцев, 41 
Address_street, Улицы: 2-я Воинская – четная с № 24 по 88 нечетная с № 43а по 115
Address_street, Автогенная – четная № 94 96
Address_street, Автогенная – четная № 94 102
Address_street, Автогенная – четная № 94 108
Address_street, Автогенная – четная № 94 110
Address_street, Автогенная – четная № 94 нечетная с № 111 по 141
Address_street, Артиллерийская – четная с № 124 по 180 нечетная с № 129 по 209
Address_street, Воинская – четная с № 142 по 226 нечетная с № 67 по 139
Address_street, Воинская 71/Коммунстроевская
Address_street, Воинская 140 (угловой дом)
Address_street, Грибоедова – четная с № 158 по 188 нечетная № 139
Address_street, Грибоедова – четная с № 158 по 188 139а
Address_street, Дунайская – четная с № 80 по 116 нечетная с № 107 по 123
Address_street, Карла Либкнехта – четная с № 220 по 238 нечетная с № 219 по 245
Address_street, Коммунстроевская – четная с № 146 по 174 нечетная с № 163 по 185а
Address_street, Красноармейская – нечетная с № 197 по 205
Address_street, Красносельская
Address_street, Никитина – четная с № 102 по 104
Address_street, Панфиловцев – четная с № 16 по 56
Address_street, Пролетарская – четная с № 264 по 282 нечетная с № 197 по 251
Address_street,
Address_side, 1-й, 2-й Алтайский
Address_side,
Precinct_number,1863
Precinct_place, филиал МБОУ города Новосибирска «Средняя общеобразовательная школа № 167», ул. Панфиловцев, 41 
Address_street, 40 лет Октября
Address_street, Автогенная – нечетная с № 143 по 191
Address_street, Грибоедова 147
Address_street, Коммунстроевская – четная с № 176 по 208а нечетная с № 187 по 215
Address_street, Крамского
Address_street, Молодежная
Address_street, Москвина
Address_street, Никитина – четная с № 130 по 134а с № 138 по 144
Address_street, Новикова
Address_street, Панфиловцев – нечетная с № 7 по 65
Address_street, Профсоюзная – четная с № 4 по 26
Address_street, Радиотехническая – четная с № 2 по 30 нечетная с № 3 по 25
Address_street,
Address_side, 1-й, 2-й Панфиловцев
Address_side, Гравийный
Address_side, Инструментальный
Address_side, Короткий
Address_side, Малый
Address_side, Мирный
Address_side, Прямой
Address_side,
Address_place, СНТ «Рассвет»
Address_place, СНТ «Рассвет-Октябрьский»
Address_place, СНТ «Инструментальщик»
Precinct_number,1864
Precinct_place, МКДОУ города Новосибирска «Детский сад № 372 комбинированного вида», ул. Радиотехническая, 57а 
Address_street, Автогенная – четная с № 144 по 158 нечетная с № 199 по 211
Address_street, Высоковольтная
Address_street, Никитина – четная с № 146 по 158
Address_street, Панишева
Address_street, Пешеходная
Address_street, Прожекторная
Address_street, Профсоюзная – нечетная с № 1 по 25
Address_street,Псковская
Address_street, Радиотехническая – четная с № 32 по 54 нечетная с № 35 по 55
Address_street, Радистов
Address_street, Узловая
Address_street, Угловая
Address_street, Черемховская
Address_street,
Address_side, Белухи
Address_side, Высоковольтный
Address_side, Монтажников
Address_side, Морзистов
Address_side, Панишева
Address_side, Регулировщиков
Address_side, Слесарей
Address_side, Токарей
Precinct_number,1865
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 167», ул. Добролюбова, 233 
Address_street, Бориса Богаткова № 210
Address_street, Бориса Богаткова 230
Address_street, Добролюбова 239
Address_street, Кошурникова – четная с № 24 по 42
Address_street, Стофато
Precinct_number,1866
Precinct_place, ФГБОУ ВО «Новосибирский государственный аграрный университет», главный корпус, ул. Добролюбова, 160 
Precinct_number,1867
Precinct_place, ФГБОУ ВО «Новосибирский государственный аграрный университет», биолого
Address_street, Добролюбова № 162/1
Address_street, Добролюбова 164
Address_street, Добролюбова нечетная с № 195 по 237
Address_street, Добролюбова с № 241 по 265
Address_street, Журавлева
Precinct_number,1868
Precinct_place, ФГБОУ ВО «Новосибирский государственный аграрный университет», инженерный институт, ул. Никитина, 147 
Address_street, Добролюбова – четная с № 106 по 158
Address_street, Никитина № 143
Address_street, Никитина 145
Address_street, Никитина 145а
Address_street, Никитина 145б
Address_street, Панфиловцев № 1
Address_street, Панфиловцев 3
Address_street, Панфиловцев 4
Address_street, Панфиловцев 5
Address_street, Панфиловцев 6
Address_street, Панфиловцев 8
Precinct_number,1869
Precinct_place, МАОУ города Новосибирска «Гимназия № 11 «Гармония», ул. Федосеева, 38 
Address_street, Панфиловцев № 1
Address_street, Панфиловцев 3
Address_street, Панфиловцев 4
Address_street, Панфиловцев 5
Address_street, Панфиловцев 6
Address_street, Панфиловцев 8
Precinct_number,1870
Precinct_place, МАОУ города Новосибирска «Гимназия № 11 «Гармония», ул. Федосеева, 38 
Address_street, Бориса Богаткова № 194/3
Address_street, Бориса Богаткова 194/9
Address_street, Бориса Богаткова 194/10
Address_street, Федосеева № 34
Address_street, Федосеева 36
Address_street,
Precinct_number,1871
Precinct_place, МАОУ города Новосибирск «Гимназия № 11 «Гармония», ул. Федосеева, 38 
Address_street, Бориса Богаткова № 198
Address_street, Бориса Богаткова 200
Address_street, Бориса Богаткова 202
Address_street, Бориса Богаткова 204
Address_street, Бориса Богаткова 208/2
Address_street, Бориса Богаткова 208/3
Address_street, Бориса Богаткова 212
Address_street, Бориса Богаткова 212/1
Address_street, Федосеева 32
Precinct_number,1872
Precinct_place, МАОУ города Новосибирска «Гимназия № 11 «Гармония», ул. Федосеева, 38 
Address_street, Федосеева 32
Precinct_number,1873
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 194», ул. Лазурная, 10/1 
Address_street, Федосеева 32
Precinct_number,1874
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 194», ул. Лазурная, 10/1 
Address_street, Федосеева 32
Precinct_number,1875
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 195», ул. В. Высоцкого, 1 
Address_street, Федосеева 32
Precinct_number,1876
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 195», ул. В. Высоцкого, 1 
Address_street, Федосеева 32
Address_place, СНТ «Алый рассвет»
Address_place, СНТ «Рассвет-2»
Address_place, СНТ «Комета-Березка»
Precinct_number,1877
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 195», ул. В. Высоцкого, 1 
Address_street, В. Высоцкого № 25
Address_street, В. Высоцкого 27
Address_street, Лазурная 22
Precinct_number,1878
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 199», ул. Лазурная, 27 
Address_street, Лазурная 22
Address_place, СНТ «Весна Сибири»
Address_place, СТ «Металлург»
Address_place, СТ «Садовод-Любитель»
Address_place, СТ «Труд»
Precinct_number,1879
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 199», ул. Лазурная, 27 
Address_street, Лазурная 22
Precinct_number,1880
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 199», ул. Лазурная, 27 
Address_street, В. Высоцкого – четная № 34 38
Address_street, В. Высоцкого – четная № 34 40
Address_street, В. Высоцкого – четная № 34 40/1
Address_street, В. Высоцкого – четная № 34 40/2
Address_street, В. Высоцкого – четная № 34 нечетная № 33
Address_street, В. Высоцкого – четная № 34 35
Address_street, В. Высоцкого – четная № 34 37
Address_street, В. Высоцкого – четная № 34 39/3
Address_street, В. Высоцкого – четная № 34 39/4
Address_street, Лазурная – четная № 28 30
Address_street, Лазурная – четная № 28 32
Precinct_number,1881
Precinct_place, МАДОУ города Новосибирска «Детский сад № 102 комбинированного вида», ул. Татьяны Снежиной, 52 
Address_street, Лазурная – четная № 28 30
Address_street, Лазурная – четная № 28 32
Address_place, СНТ «Ветеран»
Address_place, СТ «Ветеран Труда»
Address_place, СНТ «Ветеран-7»
Address_place, СНТ «Дружба»
Address_place, СТ «Кристалл»
Address_place, СНТ «Мир»
Address_place, СНТ «Сибиряк»
Address_place, СНТ «Октябрьский Сибиряк»
Address_place, СНТ «Спутник»
Address_place, СНТ «Спутник-Плющихинский»
Address_place, СНТ «Плющихинская пойма»
Address_place, СНТ «Труд-2»
Precinct_number,1882
Precinct_place, МАДОУ города Новосибирска «Детский сад № 100 «Капитошка», ул. Татьяны Снежиной, 47 
Address_street, Лазурная – четная № 28 30
Address_street, Лазурная – четная № 28 32
Precinct_number,1883
Precinct_place, МАДОУ города Новосибирска «Детский сад № 100 «Капитошка», ул. Татьяны Снежиной, 47 
Address_street, Лазурная – четная № 28 30
Address_street, Лазурная – четная № 28 32
Precinct_number,1884
Precinct_place, МАДОУ города Новосибирска «Детский сад № 102 комбинированного вида», ул. Татьяны Снежиной, 52 
Address_street, Лазурная – четная № 28 30
Address_street, Лазурная – четная № 28 32
Precinct_number,1885
Precinct_place, ООО ЖЭУ «Восток», ул. Гусинобродский Тракт, 22 
Address_street, Гусинобродский Тракт
Address_street, Зеленодолинская
Address_street, Малиновая
Address_street,
Precinct_number,1886
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 11», ул. Бориса Богаткова, 187 
Precinct_number,1887
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 11», ул. Бориса Богаткова, 187 
Precinct_number,1888
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 11», ул. Бориса Богаткова, 187 
Precinct_number,1889
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 186», ул. Бориса Богаткова, 189 
Address_street, Бориса Богаткова 171/6
Address_street, Кошурникова 22/6
Address_street, Федосеева № 2
Address_street, Федосеева 10
Address_street, Федосеева 12
Address_street,
Precinct_number,1890
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 186», ул. Бориса Богаткова, 189 
Address_street, Бориса Богаткова № 211
Address_street, Бориса Богаткова 213
Address_street, Бориса Богаткова 215
Address_street, Федосеева № 1
Address_street, Федосеева 3
Precinct_number,1891
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 186», ул. Бориса Богаткова, 189 
Address_street, Федосеева № 1
Address_street, Федосеева 3
Precinct_number,1892
Precinct_place, административное помещение ООО «Дискус Плюс», ул. Татьяны Снежиной, 51 
Address_street, Федосеева № 1
Address_street, Федосеева 3
Precinct_number,1893
Precinct_place, МБУ ДО города Новосибирска «Детская школа искусств № 12», ул. Гаранина, 7/1 
Address_street, Общежитие Военного Городка, № 1, 2, 3, 5, 6, 7, 8, 8а, 9, 11, 17, 995; 

Address_place, Военного Городка, № 770, 771, 772, 773, 774;
Precinct_number,1894
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 52», ул. Воинская, 3 
Address_street, 2-й Кирзавод
Address_street, 1-я – 5-я Кирпичная Горка
Address_street, Военная Горка (1-я – 6-я линии)
Address_street, Михаила Кулагина
Address_street, Пролетарская 17
Address_street, Тополевая- четная с №2 по 10 № 14 по 40
Address_street, Тополевая- четная с №2 по 10 нечетная
Address_street,
Address_place, Военного Городка, № 51, 56, 57, 58, 95, 96, 428, 429, 437, 469;
Address_side, 1-й, 2-й Кирпичный
Address_side,
Precinct_number,1896
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 202», ул. Белинского, 1 
Address_street, Военная – четная № 12 16
Address_street, Военная – четная № 12 18
Address_street, Военная – четная № 12 46
Address_street, Военная – четная № 12 нечетная № 3
Address_street, Военная – четная № 12 7
Address_street, Военная – четная № 12 9
Address_street, Военная – четная № 12 9/1
Address_street, Военная – четная № 12 9/2
Address_street, Военная – четная № 12 13
Address_street, Военная – четная № 12 15
Address_street, Военная – четная № 12 19
Address_street, Военная – четная № 12 19/1
Address_street, Военная – четная № 12 23
Address_street, Военная – четная № 12 29
Address_street, Военная – четная № 12 31
Address_street, Военная – четная № 12 33
Address_street, Военная – четная № 12 35
Address_street, Военная – четная № 12 37
Address_street, Военная – четная № 12 41
Address_street, Военная – четная № 12 43
Address_street, Военная – четная № 12 45
Address_street, Военная – четная № 12 47
Address_street, Малая Красноармейская
Address_street,
Address_place, Военного Городка, № 1066, 1066/1;
Address_side, 1-й, 2-й Покатный
Address_side, Окопный
Precinct_number,2022
Precinct_place, МАДОУ города Новосибирска «Детский сад № 100 «Капитошка», ул. Татьяны Снежиной, 37/1 
Address_street, Виталия Потылицына № 1
Address_street, Виталия Потылицына 3
Address_street, Виталия Потылицына 5
Address_street, Виталия Потылицына 7
Address_street, Виталия Потылицына 7б
Address_street, Виталия Потылицына 7/1
Address_street, Виталия Потылицына 7/2
Address_street, Виталия Потылицына 7/3
Address_street, Виталия Потылицына 7/4
Address_street, Виталия Потылицына 7/5
Address_street, Татьяны Снежиной № 27/1
Address_street, Татьяны Снежиной 27/2
Address_street, Татьяны Снежиной 27/3
Address_street, Татьяны Снежиной 29
Address_street, Татьяны Снежиной 29/1
Address_street, Татьяны Снежиной 29/2
Address_street, Татьяны Снежиной 29/3
Address_street, Татьяны Снежиной 29/4
Precinct_number,2033
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 76», ул. Большевистская, 32 
Address_street, Татьяны Снежиной № 27/1
Address_street, Татьяны Снежиной 27/2
Address_street, Татьяны Снежиной 27/3
Address_street, Татьяны Снежиной 29
Address_street, Татьяны Снежиной 29/1
Address_street, Татьяны Снежиной 29/2
Address_street, Татьяны Снежиной 29/3
Address_street, Татьяны Снежиной 29/4
Precinct_number,2034
Precinct_place, МАОУ города Новосибирска «Средняя общеобразовательная школа № 216», ул. Виталия Потылицына, 9 
Address_street, Виталия Потылицына № 9/4
Address_street, Виталия Потылицына 11
Address_street, Виталия Потылицына 11/1
Address_street, Виталия Потылицына 11/2
Address_street, Виталия Потылицына 11/3
Address_street, Виталия Потылицына 13
Address_street, Виталия Потылицына 13/2
Address_street, Виталия Потылицына 13/3
Address_street, Плющихинскаяё1
Township_name,ПЕРВОМАЙСКОГО РАЙОНА
Precinct_nums_str,№ 1897 – 1928, 2017, 2018, 2019.
Precinct_nums,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,2017,2018,2019
Township_count,35
Precinct_number,1897
Precinct_place, помещение территориального общественного самоуправления «Восточный», ул. Первомайская, 14а 
Address_street, Борьбы
Address_street, Героев
Address_street, Капитана Сигова – четная с № 54 по 92 нечетная с № 29 по 49
Address_street, Карская
Address_street, Кемеровская – четная с № 56 по 96 нечетная с № 57 по 99
Address_street, Комбайнеров – нечетная № 24 30
Address_street, Комбайнеров – нечетная № 24 36
Address_street, Красногвардейская № 25
Address_street, Красногвардейская 30
Address_street, Красногвардейская 30/1
Address_street, Красногвардейская 42
Address_street, Красногвардейская 46
Address_street, Кривоноса
Address_street, Ключевая
Address_street, 2-я Ключевая
Address_street, Первомайская – четная с № 2 по 14а
Address_street, Речная
Address_street, Содружества
Address_street, Солнечная
Address_street, 2-я Солнечная
Address_street, Тельбесская
Address_street, Уральская – четная с № 56 по 94 нечетная с № 59 по 97
Address_street, Черепановская
Precinct_number,1898
Precinct_place, МБОУ города Новосибирска «Технический лицей-интернат № 128», ул. Первомайская, 96 
Address_street, Капитана Сигова – четная с № 2 по 52 нечетная с № 1 по 27 с литерами
Address_street, Кемеровская – четная с № 2 по 54 с литерами нечетная с № 1 по 55
Address_street, Комбайнеров – четная с № 2 по 22
Address_street, Красногвардейская – четная с № 2 по 14а нечетная с № 1 по 15
Address_street, 8-го Марта
Address_street, Первомайская – нечетная с № 3 по 35 четная с № 16 по 94а
Address_street, Перекопская
Address_street, 1-я Солнечная
Address_street, Столичная
Address_street, Стрелочная
Address_street, Уральская – четная с № 2 по 54 с литерами нечетная с № 1 по 57 с литерами
Precinct_number,1899
Precinct_place, МБОУ города Новосибирска «Технический лицей-интернат № 128», ул. Первомайская, 96 
Precinct_number,1900
Precinct_place, МБУ молодежный Центр «Дом молодежи» Первомайского района города Новосибирска, ул. Эйхе, 1 
Address_street, Героев Революции – нечетная № 5/1 5/2
Address_street, Героев Революции – нечетная № 5/1 с № 7 по 21 с литерами
Address_street, Марии Ульяновой № 2
Address_street, Марии Ульяновой 4
Address_street, Марии Ульяновой 4а
Address_street, Марии Ульяновой нечетная с № 1 по 13
Address_street, Маяковского – четная № 4/1 4/2
Address_street, Маяковского – четная № 4/1 с № 6 по 14
Address_street, Маяковского – четная № 4/1 нечетная № 5
Address_street, Маяковского – четная № 4/1 9
Address_street, Маяковского – четная № 4/1 11
Address_street, Первомайская № 158
Address_street, Первомайская 160
Address_street, Тельмана – четная № 2 4
Address_street, Тельмана – четная № 2 нечетная № 1
Address_street, Тельмана – четная № 2 3
Address_street, Тельмана – четная № 2 3а
Address_street, Физкультурная – четная с № 2 по 12
Address_street,
Precinct_number,1901
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 142», ул. Героев Революции, 6 
Address_street, Героев Революции № 10
Address_street, Героев Революции 12
Address_street, Героев Революции 12/1
Address_street, Красный Факел № 1
Address_street, Красный Факел 2
Address_street, Красный Факел 3
Address_street, Красный Факел 9
Address_street, Маяковского № 1 с литерами
Address_street, Маяковского 2
Address_street, Маяковского 2а
Address_street, Маяковского 3
Address_street, Первомайская – четная с № 144 по 150
Address_street, Эйхе – четная с № 2 по 36 с литерами нечетная № 9
Address_street, Эйхе – четная с № 2 по 36 с литерами 11
Precinct_number,1902
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 142», ул. Героев Революции, 6 
Address_street, Героев Революции 16
Address_street, Красный Факел 11
Address_street, Красный Факел 15
Address_street, Красный Факел четная с № 8 по 22
Address_street, Марата – четная № 2 нечетная с № 1 по 9
Address_street, Марата – четная № 2 11
Address_street, Марии Ульяновой № 16
Address_street, Марии Ульяновой 18
Address_street, Марии Ульяновой 20
Address_street, Марии Ульяновой 20а
Address_street, Победителей № 1
Address_street, Победителей 3
Address_street, Победителей 5
Address_street, Победителей 7
Address_street, Победителей 11
Address_street, Тельмана – нечетная с № 7 по 17 четная с № 10 по 20 с литерами
Address_street, Эйхе № 9а
Address_street, Эйхе 9б
Address_street, Эйхе 13
Address_street, Эйхе 15а
Address_street, Эйхе 17
Address_street,
Address_side, Победителей, № 2, 4
Precinct_number,1903
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 140», ул. Физкультурная, 16а 
Address_street, Арзамасская
Address_street, Белякова
Address_street, Героев Революции – четная № 30 32
Address_street, Героев Революции – четная № 30 с № 34 по 44
Address_street, Железняка
Address_street, Каховская – четная с № 34 по 68 нечетная с № 45 по 91 с литерами
Address_street, Качалова – четная с № 32 по 86 нечетная с № 23 по 75
Address_street, Красный Факел – четная с № 24 по 58 с литерами нечетная с № 23 по 37
Address_street, Майкопская
Address_street, Марата – четная с № 6 по 48 с литерами нечетная № 11а
Address_street, Марата – четная с № 6 по 48 с литерами 11б
Address_street, Марата – четная с № 6 по 48 с литерами 11в
Address_street, Марата – четная с № 6 по 48 с литерами 11г
Address_street, Марата – четная с № 6 по 48 с литерами 11д
Address_street, Марата – четная с № 6 по 48 с литерами с № 13 по 43 с литерами
Address_street, Марии Ульяновой – четная с № 8 по 14 с № 22 по 52 с литерами
Address_street, Марии Ульяновой – четная с № 8 по 14 нечетная № 17
Address_street, Марии Ульяновой – четная с № 8 по 14 с № 21 по 55
Address_street, Мончегорская
Address_street, Нарвская
Address_street, Руставели
Address_street, Физкультурная – четная с № 16 по 56 нечетная с № 25 по 83 с литерами
Address_street,
Address_side, Победителей – четная с № 10 по 24, нечетная с № 1 по 37 с литерами
Address_side, Футбольный
Precinct_number,1904
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 140», ул. Физкультурная, 16а 
Address_street, Героев Революции – нечетная с № 25 по 49
Address_street, Каховская – нечетная с № 19 по 23
Address_street, Качалова – четная с № 24 по 30
Address_street, Маяковского № 24
Address_street, Маяковского 24/1
Address_street, Физкультурная № 5
Address_street, Физкультурная 23
Address_street, Фрезерная
Address_street, Шмидта – четная № 6/1 8
Address_street, Шмидта – четная № 6/1 10
Address_street, Шмидта – четная № 6/1 12
Address_street, Шмидта – четная № 6/1 14
Address_street, Шмидта – четная № 6/1 20
Address_street, Шмидта – четная № 6/1 22
Address_street, Шмидта – четная № 6/1 24
Address_street, Шмидта – четная № 6/1 нечетная с № 17 по 29
Precinct_number,1905
Precinct_place, структурное подразделение «Меридиан» МКУ «Молодежный центр патриотического воспитания «Сфера» Первомайского района города Новосибирска, ул. Шмидта, 3 
Address_street, Бабушкина – четная с № 36 по 44
Address_street, Баумана – четная № 4
Address_street, Баумана – четная с № 12 по 28
Address_street, Баумана – четная нечетная с № 1 по 15 с литерами
Address_street, Маяковского – четная с № 60 по 82 с литерами нечетная с № 61 по 69
Address_street, Маяковского – четная с № 60 по 82 с литерами 71
Address_street, Парашютная – четная с № 12 по 28
Address_street, Первомайская № 172
Address_street, Первомайская 176
Address_street, Первомайская 184
Address_street, Шмидта № 1
Address_street, Шмидта 2а
Address_street, Шмидта 2б
Address_street, Шмидта 3
Address_street,
Address_side, Маяковского
Address_side, Южный
Precinct_number,1906
Precinct_place, Филиал «Библиотека им. К. И. Чуковского» МКУК города Новосибирска «Централизованная библиотечная система им. Н. Г. Чернышевского Первомайского района», ул. Шмидта, 3 
Address_street, Маяковского 17
Address_street, Первомайская – четная с № 162 по 170 39
Address_street, Физкультурная 3
Address_street, Шмидта 6
Precinct_number,1907
Precinct_place, помещение МКОУ города Новосибирска «Специальная (коррекционная школа № 148», ул. Героев Революции, 68 
Address_street, Баумана – четная с № 30 по 54 нечетная с № 27 по 59
Address_street, Бусыгина
Address_street, Виноградова
Address_street, Героев Революции № 30/1
Address_street, Героев Революции 32/1
Address_street, Героев Революции 32/2
Address_street, Героев Революции четная с № 46 по 98
Address_street, Героев Революции нечетная с № 51 по 59 с литерами
Address_street, Калибровая
Address_street, Красный Факел – четная с № 60 по 114 нечетная с № 39 по 115
Address_street, Марата – четная с № 50 по 94 с литерами нечетная с № 45 по 87
Address_street, 2-я Марата – четная с № 2 по 16 нечетная с № 1 по 21
Address_street, Молодогвардейская
Address_street, Парашютная – четная с № 38 по 72 нечетная с № 23 по 53
Address_street, Поленова
Address_street, Ростовская – четная с № 16 по 54 с литерами нечетная с № 11 по 49
Address_street, Судоходная
Address_street, Чапаева – четная с № 24 по 60 нечетная с № 21 по 57
Address_street, Шмидта – четная с № 46 по 82 с литерами нечетная с № 33 по 63
Address_street,
Address_side, Губкина
Address_side, Павлова
Address_side, Рижский
Address_side, 1-й Северный, 2-й Северный
Precinct_number,1908
Precinct_place, ГБПОУ Новосибирской области «Новосибирский электромеханический колледж», ул. Первомайская, 202 
Address_street, Героев Революции 100
Address_street, Красный Факел – четная с № 116 по 140 с литерами нечетная № 117
Address_street, Красный Факел – четная с № 116 по 140 с литерами 119
Address_street, Первомайская – четная с № 186 по 204 с литерами
Address_street, Подольская № 1
Address_street, Подольская 5
Address_street, Подольская 4а
Address_street, Подольская 6
Address_street, Подольская 8а
Address_street, Подольская 10а
Address_street, Пожарского
Address_street, Радиаторная – четная
Address_street, Чапаева № 2
Address_street, Чапаева 4
Address_street,
Precinct_number,1909
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 144», ул. Героев Революции, 103 
Address_street, Героев Революции – нечетная с № 65 по 101 с литерами
Address_street, 1-я Новгородская
Address_street, 2-я Новгородская
Address_street, Парашютная – нечетная с № 5 по 19
