Address_street, улица   № 54
Address_street, улица   здание МОУ ДОД шахматный детско-юношеский клуб ФП «Маэстро»
Address_street, улица  Барнаульская
Address_street, улица  Верхняя
Address_street, улица  Весенняя
Address_street, улица  Вишневая
Address_street, улица  Вокзальная 54
Address_street, улица  Заповедная
Address_street, улица  Земляничная
Address_street, улица  К.Маркса 71
Address_street, улица  Калиновая
Address_street, улица  Кедровая
Address_street, улица Ленина 95/А
Address_street, улица Ленина  134
Address_street, улица  Ольховая
Address_street, улица  Ореховая
Address_street, улица  Рябиновая
Address_street, улица  Светлых Надежд
Address_street, улица  Сиреневая
Address_street, улица Спортивная 1
Address_street, улица Спортивная  5
Address_street, улица  Степная
Address_street, улица  Тенистая
Address_street, улица  Химзаводская
Address_street, улица  Цветной проспект.
Address_place, садоводческого общества «Бердь»
Address_place, садоводческого общества  «Заря».
Precinct_place,юношеский клуб ФП «Маэстро»  Границы избирательного участка улицы: Барнаульская; Верхняя; Весенняя; Вишневая; Вокзальная 54; Заповедная; Земляничная; К.Маркса 71; Калиновая; Кедровая; Ленина 95/А 134; Ольховая; Ореховая; Рябиновая; Светлых Надежд; Сиреневая; Спортивная 1 5; Степная; Тенистая; Химзаводская; Цветной проспект. территория садоводческого общества «Бердь» «Заря». 
Precinct_address, «Заря». 
Precinct_number,1347
Address_street, улица  Островского
Address_street, улица   № 97
Address_street, улица   учебный корпус
Precinct_place, город Бердск улица Островского № 97 учебный корпус ГБОУ СПО НСО «Бердский политехнический колледж» 
Precinct_address, № 97  учебный корпус ГБОУ СПО НСО «Бердский политехнический колледж» 
Address_street, улица К.Маркса 53
Address_street, улица К.Маркса  55/А
Address_street, улица К.Маркса  57
Address_street, улица К.Маркса 56
Address_street, улица К.Маркса 58
Address_street, улица К.Маркса 60
Address_street, улица К.Маркса 62
Address_street, улица К.Маркса 64
Address_street, улица К.Маркса 66
Address_street, улица К.Маркса 68
Address_street, улица К.Маркса 70
Address_street, улица Кирова 4
Address_street, улица Кирова  6
Address_street, улица Кирова  9
Address_street, улица Кирова  11
Address_street, улица Кирова  13/А
Address_street, улица Лермонтова 15
Address_street, улица Лермонтова  17
Address_street, улица Островского 75
Address_street, улица Островского  77
Address_street, улица Островского  79
Address_street, улица Островского  81
Address_street, улица Островского  95
Address_street, улица Островского  99
Address_street, улица  Панфилова.
Precinct_number,1348
Address_street, улица  Котовского
Address_street, улица   №20
Address_street, улица   здание МОУ «Средняя общеобразовательная школа № 8»
Precinct_place, город Бердск улица Котовского №20 здание МОУ «Средняя общеобразовательная школа № 8» 
Precinct_address, №20  здание МОУ «Средняя общеобразовательная школа № 8» 
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 34
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 1
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 3
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 5
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 7
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 9
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 11
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 13
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 15
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 17
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 19
Address_street, улица Б.Хмельницкого четная сторона с № 4 по 21
Address_street, улица  Бородина
Address_street, улица Гастелло четная сторона с № 56 по 82
Address_street, улица Гастелло четная сторона с № 56 по 55
Address_street, улица Гастелло четная сторона с № 56 по 57
Address_street, улица Гастелло четная сторона с № 56 по 59
Address_street, улица Гастелло четная сторона с № 56 по 61
Address_street, улица Гастелло четная сторона с № 56 по 63
Address_street, улица Гастелло четная сторона с № 56 по 65
Address_street, улица Гастелло четная сторона с № 56 по 67
Address_street, улица Гастелло четная сторона с № 56 по 69
Address_street, улица Гастелло четная сторона с № 56 по 71
Address_street, улица Гастелло четная сторона с № 56 по 73
Address_street, улица Гастелло четная сторона с № 56 по 75
Address_street, улица Гастелло четная сторона с № 56 по 77
Address_street, улица Гастелло четная сторона с № 56 по 79
Address_street, улица Гастелло четная сторона с № 56 по 81
Address_street, улица Герцена четная сторона с № 20 по 52
Address_street, улица Герцена четная сторона с № 20 по 19
Address_street, улица Герцена четная сторона с № 20 по 21
Address_street, улица Герцена четная сторона с № 20 по 23
Address_street, улица Герцена четная сторона с № 20 по 25
Address_street, улица Герцена четная сторона с № 20 по 27
Address_street, улица Герцена четная сторона с № 20 по 29
Address_street, улица Герцена четная сторона с № 20 по 31
Address_street, улица Герцена четная сторона с № 20 по 33
Address_street, улица Герцена четная сторона с № 20 по 35
Address_street, улица Герцена четная сторона с № 20 по 37
Address_street, улица Герцена четная сторона с № 20 по 39
Address_street, улица Герцена четная сторона с № 20 по 41
Address_street, улица Герцена четная сторона с № 20 по 43
Address_street, улица Герцена четная сторона с № 20 по 45
Address_street, улица Герцена четная сторона с № 20 по 47
Address_street, улица Герцена четная сторона с № 20 по 49
Address_street, улица Герцена четная сторона с № 20 по 51
Address_street, улица  Глинки
Address_street, улица  З.Космодемьянской
Address_street, улица Кирова четная сторона с № 12 по № 30
Address_street, улица Кирова четная сторона с № 12 по № 13/А)
Address_street, улица Кирова четная сторона с № 12 по № 13 odd to end
Address_street, улица Котовского четная сторона с № 4 по № 22
Address_street, улица Котовского четная сторона с № 4 по № 25
Address_street, улица Котовского четная сторона с № 4 по № 27
Address_street, улица Котовского четная сторона с № 4 по № 29
Address_street, улица Котовского четная сторона с № 4 по № 31
Address_street, улица Котовского четная сторона с № 4 по № 33
Address_street, улица Лермонтова четная сторона с № 16 по № 54
Address_street, улица Лермонтова четная сторона с № 16 по № 25
Address_street, улица Лермонтова четная сторона с № 16 по № 27
Address_street, улица Лермонтова четная сторона с № 16 по № 29
Address_street, улица Лермонтова четная сторона с № 16 по № 31
Address_street, улица Лермонтова четная сторона с № 16 по № 33
Address_street, улица Лермонтова четная сторона с № 16 по № 35
Address_street, улица Лермонтова четная сторона с № 16 по № 37
Address_street, улица Лермонтова четная сторона с № 16 по № 39
