precinct_number,precinct_place,p_lat,p_lon,address,lat,lon
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 59,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 61,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 63,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 65,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 67,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 69,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 71,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 73,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 75,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 77,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 79,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 81,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 83,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 85,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 87,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 89,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 91,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 93,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 95,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 97,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 99,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 101,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 103,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Луговская  четная сторона с № 44 по № 105,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 102,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 31,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 33,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 35,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 37,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 39,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 41,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 43,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 45,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 47,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 49,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 51,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 53,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 55,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 57,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 59,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 61,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 63,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 65,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 67,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 69,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 71,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 73,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 75,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 77,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 79,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 81,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 83,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 85,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 87,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 89,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 91,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 93,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 95,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 97,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 99,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Маяковского  четная сторона с № 32 по № 101,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 96,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 31,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 33,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 35,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 37,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 39,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 41,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 43,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 45,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 47,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 49,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 51,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 53,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 55,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 57,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 59,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 61,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 63,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 65,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 67,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 69,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 71,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 73,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 75,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 77,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 79,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 81,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 83,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 85,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 87,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 89,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 91,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 93,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Некрасова четная сторона с № 32 по № 95,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 104,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 23,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 25,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 27,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 29,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 31,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 33,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 35,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 37,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 39,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 41,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 43,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 45,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 47,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 49,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 51,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 53,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 55,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 57,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 59,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 61,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 63,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 65,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 67,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 69,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Первомайская четная сторона с № 56 по № 71,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 82,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 31,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 33,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 35,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 37,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 39,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 41,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 43,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 45,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 47,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 49,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 51,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 53,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 55,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 57,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 59,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 61,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 63,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 65,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 67,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 69,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 71,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 73,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 75,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 77,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 79,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 81,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 83,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Пушкина четная сторона с № 32 по № 85,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица  Свободы,59.40361,56.79334
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица  Седова,54.75478,83.09614
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 60,54.75047,83.09156
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 18,54.75365,83.0833
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 20,54.75355,83.08362
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 22,54.75346,83.08392
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 24,54.75337,83.0842
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 26,54.7532745,83.0844977
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 28,54.75318,83.08479
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 30,54.75313,83.08496
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 32,54.75303,83.08526
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 34,54.75295,83.08553
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 36,54.75282,83.08593
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 38,54.75283,83.08592
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 40,54.75255,83.08681
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 42,54.75247,83.08707
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 44,54.75235,83.08746
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 46,54.75226,83.08775
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 48,54.75218,83.08802
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 50,54.75211,83.08827
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 52,54.75211,83.08827
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 39,54.75386,83.08266
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 41,54.7538,83.08283
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 43,54.75373,83.08308
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 45,54.75364,83.08335
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 47,54.75355,83.08361
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 49,54.75349,83.08381
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 51,54.75338,83.08416
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 53,54.75329,83.08446
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 55,54.7532,83.08473
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 57,54.75312,83.08499
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 59,54.75302,83.0853
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 61,54.75278,83.08605
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 63,54.75282,83.08593
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 65,54.75252,83.08689
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 67,54.75242,83.08722
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 69,54.75234,83.08749
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 71,54.75226,83.08775
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 73,54.75218,83.08802
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 75,54.75209,83.08832
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 77,54.75209,83.08832
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 79,54.75148,83.09033
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Советская 81,54.75148,83.09033
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 82,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 41,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 43,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 45,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 47,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 49,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 51,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 53,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 55,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 57,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 59,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 61,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 63,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 65,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 67,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 69,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 71,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 73,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 75,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 77,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 79,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 81,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 83,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Спартака  четная сторона с № 42 по № 85,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Суворова нечетная сторона с № 45 по № 89,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 64,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 19,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 21,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 23,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 25,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 27,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 29,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 31,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 33,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 35,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 37,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 39,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 41,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 43,0,0
1354, город Бердск административное здание по улице Пушкина 38,0,0, улица Ушакова  четная сторона с № 10 по № 45,0,0
